,index,cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
27,759,50,1260.0,252.0,378.0,252.0,378.0,16,8.5,8.5,8.5,8.5,14.6979947643,0.646632231405,8.576820369450001,2.87294584411,0.041100798914300005,9.37937502192,3.30946905278
28,507,50,1260.0,252.0,378.0,252.0,378.0,12,9.5,9.5,9.5,9.5,14.732718240999999,0.651326249508,8.61147959296,2.84170674458,0.040653887619199996,9.90528080259,3.26405580732
29,1069,55,1620.0,405.0,405.0,405.0,405.0,4,12.75,12.75,12.75,12.75,14.774353596400001,0.619403281903,8.62693174257,3.6093222922300003,0.051635512049099996,9.17532845711,4.80443904556
30,324,60,1800.0,360.0,540.0,360.0,540.0,4,14.0,14.0,14.0,14.0,14.791384263900001,0.5801471993,8.896768874189998,4.4974311491300005,0.06434093203340001,10.8531053061,6.51061340791
31,49,50,1440.0,360.0,360.0,360.0,360.0,16,8.5,8.5,8.5,8.5,14.833346181500001,0.619489777676,8.67778282668,3.16836689457,0.045327137261300006,8.83833749467,3.9665021047000004
32,756,50,1260.0,315.0,315.0,315.0,315.0,16,8.5,8.5,8.5,8.5,14.8453629988,0.625693550694,8.91156283214,2.71218683773,0.0388009561908,9.499130337999999,3.0959140780000003
33,1336,60,1620.0,324.0,486.0,324.0,486.0,8,13.0,13.0,13.0,13.0,14.8638060045,0.580731303399,9.27657780648,4.02501985589,0.057582544433399996,10.6726177541,5.880880737000001
34,555,50,1440.0,144.0,576.0,144.0,576.0,24,2.6,10.4,2.6,10.4,15.0579255928,0.593088868089,8.88063405337,3.15769425316,0.0451744528349,10.3222421812,3.97134066569
35,2268,50,1440.0,360.0,360.0,360.0,360.0,12,9.5,9.5,9.5,9.5,15.0718982996,0.633572652546,8.92410390246,3.16992901245,0.0453494851566,8.69591024395,3.94539007459
36,1011,50,1260.0,252.0,378.0,252.0,378.0,20,7.5,7.5,7.5,7.5,15.073952281099999,0.6433212868479999,8.789305751339999,2.89453659202,0.041409679428,9.96731145209,3.62932510872
37,52,50,1440.0,288.0,432.0,288.0,432.0,16,8.5,8.5,8.5,8.5,15.0814692053,0.633978158978,8.95867251135,3.25574401245,0.0465771675601,9.29147059003,4.32359245791
38,563,55,1800.0,180.0,720.0,180.0,720.0,8,4.7,18.8,4.7,18.8,15.0847758297,0.628999942258,8.88164033586,4.313519917380001,0.0617098700626,10.5223681919,5.83753460865
39,17,55,1260.0,126.0,126.0,504.0,504.0,4,12.75,12.75,12.75,12.75,15.136781926300001,0.623786407767,9.0309794818,2.9722364237199996,0.0425212650032,10.4566719567,3.9399097127900005
40,1769,50,1440.0,144.0,144.0,576.0,576.0,4,11.5,11.5,11.5,11.5,15.1528222208,0.6746634070290001,8.654623129179999,3.1125652845999996,0.0445288309672,8.73898544989,3.9521028027900003
41,2271,50,1440.0,288.0,432.0,288.0,432.0,12,9.5,9.5,9.5,9.5,15.1561456267,0.640077321668,9.08899762115,3.25988573222,0.04663641963119999,9.75835355037,4.29659758753
42,1321,55,1620.0,405.0,405.0,405.0,405.0,8,11.75,11.75,11.75,11.75,15.2143141234,0.634912541163,8.94848676724,3.69199133416,0.0528181878993,9.20245620334,4.96845322514
43,1007,50,1260.0,315.0,315.0,315.0,315.0,20,7.5,7.5,7.5,7.5,15.4588517265,0.6728929624950001,9.09302141369,2.7299468705699996,0.0390550339137,10.8613189165,3.3181433452399998
44,309,55,1800.0,450.0,450.0,450.0,450.0,4,12.75,12.75,12.75,12.75,15.5233817626,0.638623813056,9.336892742160002,3.9767423690300006,0.0568918793853,10.152536075599999,5.988612369509999
45,803,50,1800.0,180.0,720.0,180.0,720.0,12,3.8,15.2,3.8,15.2,15.613842397200001,0.65881564355,9.06667186816,3.8839859369,0.055564891801100004,10.508545099,5.42387993959
46,291,60,1620.0,324.0,486.0,324.0,486.0,16,11.0,11.0,11.0,11.0,15.616404230999999,0.5871834317719999,9.85268821421,4.19777275564,0.0600539736143,10.913427898499998,6.020865699830001
47,1429,55,1980.0,198.0,792.0,198.0,792.0,8,4.7,18.8,4.7,18.8,15.6252865273,0.623657500996,9.13920285753,4.8999699765699996,0.0700997135417,10.5440006955,6.77763604401
48,305,50,1440.0,288.0,432.0,288.0,432.0,20,6.0,9.0,6.0,9.0,15.6476478098,0.657989654195,9.18524694423,3.11805689694,0.0446073948061,9.08616733135,3.8219234152499997
49,301,50,1440.0,360.0,360.0,360.0,360.0,20,7.5,7.5,7.5,7.5,15.655812521700001,0.659474760133,9.159391029010001,3.17791124704,0.04546368021509999,9.78052793504,4.02942886934
50,1163,50,1980.0,495.0,495.0,495.0,495.0,4,11.5,11.5,11.5,11.5,15.700116751700001,0.6746199950149999,9.074449034139999,4.32047114379,0.06180931536180001,7.754215242100001,6.224595180030001
51,2021,50,1440.0,144.0,144.0,576.0,576.0,8,10.5,10.5,10.5,10.5,15.7098604735,0.6873460369,9.07288650018,3.19823477752,0.0457544317241,8.8346072789,4.19767382341
52,1774,50,1440.0,288.0,288.0,720.0,144.0,4,9.2,9.2,23.0,4.6,15.7217884484,0.6897346480679999,8.7206313506,4.4228474881699995,0.0632739268694,10.3688307465,4.89451879405
53,1178,55,1980.0,396.0,594.0,396.0,594.0,4,12.75,12.75,12.75,12.75,15.730745165999998,0.654369598292,9.30608747787,4.45427912317,0.0637235926061,10.0452266046,6.53834434748
54,553,50,1440.0,360.0,360.0,360.0,360.0,24,6.5,6.5,6.5,6.5,15.7776155161,0.664092249933,9.16305752362,3.26814849145,0.0467546279178,9.69725180822,4.16686823384
55,813,55,1800.0,450.0,450.0,450.0,450.0,12,10.75,10.75,10.75,10.75,15.7877292305,0.631495848698,9.51846251876,4.122662538269999,0.058979435454500004,10.506746675399999,6.27937469391
56,261,50,1260.0,252.0,252.0,630.0,126.0,8,10.5,10.5,10.5,10.5,15.8348421772,0.723543792517,8.92500220908,2.7863805781599997,0.039862383092400006,9.80784503367,3.2835497773199998
57,39,60,1620.0,324.0,486.0,324.0,486.0,12,12.0,12.0,12.0,12.0,15.8372488971,0.603078823604,10.0659676101,4.143269976580001,0.059274248592,11.4166484348,6.18794632508
58,1263,50,1260.0,252.0,378.0,252.0,378.0,24,6.5,6.5,6.5,6.5,15.8425391807,0.655643348785,9.3214565699,2.96923090897,0.0424782676534,10.578880293200001,3.99923007015
59,561,55,1800.0,450.0,450.0,450.0,450.0,8,11.75,11.75,11.75,11.75,15.842991035,0.648744540373,9.507923359500001,4.0639613715800005,0.0581396476621,10.3106287929,6.00811297907
60,552,50,1800.0,360.0,540.0,360.0,540.0,8,10.5,10.5,10.5,10.5,15.861829988499998,0.687682475379,9.2230498663,4.100617262,0.0586640523891,9.525426879380001,5.84733570936
61,592,50,2160.0,432.0,648.0,432.0,648.0,8,10.5,10.5,10.5,10.5,15.9062182771,0.678626570928,9.081392839289999,4.8148325315900005,0.0688817243432,9.63321525906,7.557979600539999
62,2273,50,1440.0,144.0,144.0,576.0,576.0,12,9.5,9.5,9.5,9.5,15.9311748098,0.689811515918,9.26554946286,3.20019904783,0.045782532873099996,8.85598367642,4.2743654836900005
63,518,50,1620.0,162.0,648.0,162.0,648.0,20,3.0,12.0,3.0,12.0,15.971565010399999,0.636404836405,9.575751790539998,3.48520221807,0.049859831446,10.2460361334,4.571189250290001
64,829,60,1800.0,360.0,540.0,360.0,540.0,12,9.6,14.4,9.6,14.4,16.0548726171,0.616630755595,9.86494385363,4.24668779444,0.060753759577199994,9.91628711522,6.572559539249999
65,24,55,1620.0,405.0,405.0,405.0,405.0,12,10.75,10.75,10.75,10.75,16.0568252976,0.663891150002,9.569452622310001,3.79039148547,0.0542259153859,10.175337154700001,5.40460905121
66,276,55,1620.0,405.0,405.0,405.0,405.0,16,9.75,9.75,9.75,9.75,16.110703279000003,0.660339223534,9.507873408039998,3.8325792471699995,0.0548294599022,10.112625323,5.55642875712
67,341,50,2160.0,432.0,648.0,432.0,648.0,4,9.2,13.8,9.2,13.8,16.2107382105,0.711962538886,9.324095076519999,4.50486217167,0.06444724136869999,9.27119140888,6.58030336439
68,257,50,1260.0,126.0,126.0,504.0,504.0,8,10.5,10.5,10.5,10.5,16.2166629221,0.7062007189239999,9.51228081817,2.91464597129,0.0416973672574,10.1647391274,3.7374776780300003
69,1415,50,1980.0,495.0,495.0,495.0,495.0,8,10.5,10.5,10.5,10.5,16.2194009938,0.686420667455,9.4011362787,4.36292594677,0.0624166802113,9.1961787237,6.39629233415
70,1418,50,1980.0,396.0,594.0,396.0,594.0,8,10.5,10.5,10.5,10.5,16.2378451194,0.7039581837700001,9.39104080964,4.428046999069999,0.0633483118607,10.2385734872,6.6518774753
71,1537,60,1260.0,126.0,504.0,126.0,504.0,28,8.0,8.0,8.0,8.0,16.2508262012,0.591542304314,10.2526415345,3.77188276574,0.053961126834699995,11.3697371561,4.98257530475
