cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
120,3040.0,304.0,608.0,304.0,1824.0,9,79.92,22.2,8.88,77.7801028627,1.28855765542,63.523200644,14.1422559154,0.202321257731,90.7730747594,45.4122310989
130,3040.0,760.0,760.0,760.0,760.0,9,39.93,39.93,39.93,26.0067436559,0.533452847494,20.4522523457,10.5141119523,0.150416480004,26.4861172728,24.5193183204
130,3040.0,760.0,760.0,760.0,760.0,9,54.45,60.5,6.05,46.8632160401,0.879338751808,38.1034666614,13.1592654764,0.188258447445,76.4768035582,42.7982448507
130,3040.0,304.0,1216.0,304.0,1216.0,9,39.93,39.93,39.93,36.6431301481,0.847996058358,27.2396307329,13.2235665866,0.189178348879,31.436667951,31.096690157
130,3040.0,304.0,1216.0,304.0,1216.0,9,87.12,24.2,9.68,98.8882470631,1.63172241571,80.1513824514,17.3812738035,0.248659138819,112.878734724,58.3040592713
130,3040.0,608.0,912.0,608.0,912.0,9,39.93,39.93,39.93,25.3977180676,0.53769258773,19.7939170643,10.3714324702,0.148375285697,25.6935843972,23.7177275768
130,3040.0,608.0,912.0,608.0,912.0,9,65.34,48.4,7.26,63.0699083772,1.05603558672,52.6274929647,13.8417456927,0.198022112914,95.4783080917,51.4540507245
130,3040.0,304.0,608.0,304.0,1824.0,9,39.93,39.93,39.93,70.984590329,1.61111950166,53.4916818046,16.0932118133,0.230231928659,61.1597566587,41.3308716688
130,3040.0,304.0,608.0,304.0,1824.0,9,87.12,24.2,9.68,79.445787378,1.35202895337,65.2015386145,13.8396673915,0.197992380422,99.2305898598,45.4762391619
140,3040.0,760.0,760.0,760.0,760.0,9,43.23,43.23,43.23,26.5533712475,0.537479758022,20.9797390921,10.6942592821,0.152993695024,27.4689112121,24.8128929457
140,3040.0,760.0,760.0,760.0,760.0,9,58.95,65.5,6.55,38.7828114737,0.667183082848,32.0529114864,11.3891349314,0.162934691436,63.283293827,41.6068208225
140,3040.0,304.0,1216.0,304.0,1216.0,9,43.23,43.23,43.23,53.7721183839,1.06124715574,41.6899892396,15.9942309701,0.228815893706,58.3163426003,42.9078722921
140,3040.0,304.0,1216.0,304.0,1216.0,9,94.32,26.2,10.48,116.323619832,2.05185557775,93.0828328732,20.2596973442,0.289838302492,119.961785276,60.3403840869
140,3040.0,608.0,912.0,608.0,912.0,9,43.23,43.23,43.23,29.4701079843,0.576494936889,23.2247155569,11.2262406388,0.160604300984,30.0402949387,28.1540007068
140,3040.0,608.0,912.0,608.0,912.0,9,70.74,52.4,7.86,60.5274374881,0.927318004951,50.9198373816,12.4153365594,0.177615687545,100.323323926,47.9420581502
140,3040.0,304.0,608.0,304.0,1824.0,9,43.23,43.23,43.23,66.2180663855,1.4199693836,49.836552277,16.1048279148,0.230398110369,64.3265157093,42.1400873764
140,3040.0,304.0,608.0,304.0,1824.0,9,94.32,26.2,10.48,76.9523409452,1.30310441644,61.1366727701,13.8689998344,0.198412014798,85.5008642097,45.0645473042
40,4560.0,1140.0,1140.0,1140.0,1140.0,9,10.23,10.23,10.23,43.6117946377,1.63038425175,25.3529863933,20.1870244138,0.288798632529,33.1564250931,44.699509696
40,4560.0,1140.0,1140.0,1140.0,1140.0,9,13.95,15.5,1.55,119.88018609,2.3338414583,97.5869925156,19.4333775112,0.278016845654,159.109193694,65.0959010221
40,4560.0,456.0,1824.0,456.0,1824.0,9,10.23,10.23,10.23,78.8136712117,2.91943780234,45.499033941,28.6452167734,0.409802815071,55.6501790689,64.0118598282
40,4560.0,456.0,1824.0,456.0,1824.0,9,22.32,6.2,2.48,171.429115238,3.56854034833,137.453727851,20.9805999718,0.300151644804,152.868121433,69.1723782634
40,4560.0,912.0,1368.0,912.0,1368.0,9,10.23,10.23,10.23,33.9268400271,1.29062559283,19.4351182792,17.1984529567,0.246043676061,15.8809390836,32.336136037
40,4560.0,912.0,1368.0,912.0,1368.0,9,16.74,12.4,1.86,136.572800379,3.16717310455,106.901172161,20.3059719463,0.290500313966,162.279681524,68.8031405556
40,4560.0,456.0,912.0,456.0,2736.0,9,10.23,10.23,10.23,55.1004513021,2.17190094866,31.4353312633,18.2975163643,0.261767043839,36.2348406298,38.4063386932
40,4560.0,456.0,912.0,456.0,2736.0,9,22.32,6.2,2.48,144.320661958,3.24963481544,113.383272709,18.8864656329,0.270192641386,148.071709185,64.547870828
50,4560.0,1140.0,1140.0,1140.0,1140.0,9,13.53,13.53,13.53,37.1145818211,1.20148508847,23.0768511161,17.6835376427,0.25298337114,31.2032100135,37.8148945421
50,4560.0,1140.0,1140.0,1140.0,1140.0,9,18.45,20.5,2.05,133.311930574,2.65569629408,108.527043703,19.7968964522,0.283217402749,182.328104926,67.5585572797
50,4560.0,456.0,1824.0,456.0,1824.0,9,13.53,13.53,13.53,85.0566261272,2.94210756834,51.9490958026,28.702267636,0.410618993361,59.5179307015,65.5686330534
50,4560.0,456.0,1824.0,456.0,1824.0,9,29.52,8.2,3.28,166.740231374,3.35226616885,132.563462394,23.7017906911,0.339081411889,153.658597829,69.6294313732
50,4560.0,912.0,1368.0,912.0,1368.0,9,13.53,13.53,13.53,25.1134780061,0.922968334748,14.7310435893,13.814325072,0.197629829357,11.7215681871,22.8045213194
50,4560.0,912.0,1368.0,912.0,1368.0,9,22.14,16.4,2.46,149.865520531,2.75387899589,123.311936501,20.9591801808,0.299845210026,195.575095696,68.7804404193
50,4560.0,456.0,912.0,456.0,2736.0,9,13.53,13.53,13.53,56.9938189784,2.02477624995,34.1226150595,18.7233883032,0.267859632378,37.3971857397,39.4526646277
50,4560.0,456.0,912.0,456.0,2736.0,9,29.52,8.2,3.28,142.005445344,3.01868697542,112.117818634,22.4949075001,0.321815557941,138.214189636,63.9590227111
60,4560.0,1140.0,1140.0,1140.0,1140.0,9,16.83,16.83,16.83,37.3718068822,1.094829938,24.8433655786,16.3605007898,0.23405580529,26.5202294242,35.9632571397
60,4560.0,1140.0,1140.0,1140.0,1140.0,9,22.95,25.5,2.55,134.05975633,2.39432130265,111.171116267,20.6517270102,0.295446738344,169.06180488,66.7974445982
60,4560.0,456.0,1824.0,456.0,1824.0,9,16.83,16.83,16.83,96.8289116916,3.0413818602,63.5874876357,27.4823602451,0.393166813235,63.7826609545,66.4105871207
60,4560.0,456.0,1824.0,456.0,1824.0,9,36.72,10.2,4.08,152.010527051,3.17640941892,118.929349856,23.615833032,0.337851688584,133.155229446,70.5245366976
60,4560.0,912.0,1368.0,912.0,1368.0,9,16.83,16.83,16.83,28.6906819672,0.926332354678,18.4602883687,14.1394729927,0.202281444817,11.5865786122,25.9573937958
60,4560.0,912.0,1368.0,912.0,1368.0,9,27.54,20.4,3.06,140.350898105,2.67193882867,113.426683953,19.7703326634,0.282837377159,148.0416769,68.4230798083
60,4560.0,456.0,912.0,456.0,2736.0,9,16.83,16.83,16.83,62.2453895881,1.99884798335,39.6797048035,17.3057510395,0.247578698706,37.8514698424,40.7073211936
60,4560.0,456.0,912.0,456.0,2736.0,9,36.72,10.2,4.08,139.621240437,2.66534913775,112.192715616,21.2741768463,0.30435160009,135.358973442,63.3110702713
70,4560.0,1140.0,1140.0,1140.0,1140.0,9,20.13,20.13,20.13,37.0611591772,0.949472328122,25.3726046757,16.5898246244,0.237336546844,30.3802599737,37.9348914434
70,4560.0,1140.0,1140.0,1140.0,1140.0,9,27.45,30.5,3.05,108.649515757,2.08303896297,88.0833466873,21.3024403148,0.304755941556,140.357503771,67.1742190626
70,4560.0,456.0,1824.0,456.0,1824.0,9,20.13,20.13,20.13,84.8686891301,2.45526864921,56.8357238344,26.2108680911,0.374976653664,63.3787696004,65.9756872932
70,4560.0,456.0,1824.0,456.0,1824.0,9,43.92,12.2,4.88,146.126946195,2.95937684925,114.7456648,24.1388041119,0.345333392159,126.127200919,69.9586028951
70,4560.0,912.0,1368.0,912.0,1368.0,9,20.13,20.13,20.13,29.225809487,0.877807128698,18.9997441666,14.6831406039,0.210059236107,14.6370441508,28.3906445102
70,4560.0,912.0,1368.0,912.0,1368.0,9,32.94,24.4,3.66,122.016474638,2.26758237231,99.6395106258,20.3920580196,0.291731874387,147.460006964,69.7911900371
70,4560.0,456.0,912.0,456.0,2736.0,9,20.13,20.13,20.13,62.6183249166,1.84767373909,41.7531204526,17.7096306625,0.253356661839,48.0689062961,41.6019118947
70,4560.0,456.0,912.0,456.0,2736.0,9,43.92,12.2,4.88,125.378768735,2.6970834943,97.3885906459,20.7604264408,0.297001808882,115.349752431,61.8138769921
80,4560.0,1140.0,1140.0,1140.0,1140.0,9,23.43,23.43,23.43,35.4377566317,0.896182103774,25.0068136645,16.4983601214,0.236028041794,27.1785885946,37.5712082823
80,4560.0,1140.0,1140.0,1140.0,1140.0,9,31.95,35.5,3.55,113.713694831,1.9948864308,93.8115982349,20.1294590106,0.287975093142,156.08264321,68.1572284154
